ActivityStartDate,CharacteristicName,MonitoringLocationIdentifier,_name,_lat,_lon,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode
2020-11-03,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,10.11,mg/L,
2020-11-03,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.06,mg/L,
2020-11-03,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,10.11,mg/L,
2020-11-03,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.06,mg/L,
2020-11-09,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.371,mg/L,
2020-11-11,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.166,mg/L,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M771.2P,Mississippi River 771.2P,44.447,-92.227,11.7,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,6,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,10.2,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,13,NTU,
2020-11-12,Turbidity,UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,12,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,11.8,mg/L,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,11.4,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,12,NTU,
2020-11-12,Turbidity,UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,7,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,11,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M752.9Y,Mississippi River 752.9Y,44.327,-91.929,4,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,11.6,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,12,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,10.4,mg/L,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,11.5,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,18,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9Y,Mississippi River 752.9Y,44.327,-91.929,10.1,mg/L,
2020-11-12,Turbidity,UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,6,NTU,
2020-11-12,Turbidity,UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,15,NTU,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,10.7,mg/L,
2020-11-12,Dissolved oxygen (DO),UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,11.4,mg/L,
2020-11-17,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,11.85,mg/L,
2020-11-17,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.061,mg/L,
2020-11-23,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2020-11-23,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,,,
2020-11-23,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2020-11-23,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.023,mg/L,
2020-12-01,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.073,mg/L,
2020-12-01,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,11.89,mg/L,
2020-12-08,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2020-12-08,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.165,mg/l,
2020-12-08,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,3.4,NTRU,
2020-12-08,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.04,mg/l as P,
2020-12-09,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.044,mg/L,
2020-12-15,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2020-12-15,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.056,mg/L,
2020-12-15,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2020-12-15,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.056,mg/L,
2020-12-23,Phosphorus,MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,0.096,mg/L,
2020-12-23,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,10.07,mg/L,
2021-01-04,Turbidity,WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,2.37,NTU,
2021-01-04,Dissolved oxygen (DO),WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,13.59,mg/L,
2021-01-04,Dissolved oxygen (DO),WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,12.58,mg/L,
2021-01-04,Turbidity,WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,3.79,NTU,
2021-01-05,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,,,
2021-01-05,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.04,mg/L,
2021-01-05,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.03,mg/L,
2021-01-05,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,11.27,mg/L,
2021-01-05,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.03,mg/L,
2021-01-05,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,10.98,mg/L,
2021-01-05,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,12.13,mg/L,
2021-01-05,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,11.5,mg/L,
2021-01-05,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.03,mg/L,
2021-01-05,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,,,
2021-01-07,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,,,
2021-01-07,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,14.08,mg/L,
2021-01-07,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.02,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.03,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.02,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.03,mg/L,
2021-01-07,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,14.52,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,,,
2021-01-07,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,,,
2021-01-07,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.03,mg/L,
2021-01-07,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,14.13,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.03,mg/L,
2021-01-07,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,14.28,mg/L,
2021-01-07,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,14.57,mg/L,
2021-01-07,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,,,
2021-01-11,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2021-01-11,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.035,mg/l,
2021-01-11,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.03,mg/l as P,
2021-01-11,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,12.9,mg/L,
2021-01-12,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.043,mg/L,
2021-01-12,Turbidity,UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,4,NTU,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,13.5,mg/L,
2021-01-12,Turbidity,UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,3.0,NTU,
2021-01-12,Turbidity,UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,5,NTU,
2021-01-12,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2021-01-12,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,,,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M771.2P,Mississippi River 771.2P,44.447,-92.227,13.7,mg/L,
2021-01-12,Turbidity,UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,4,NTU,
2021-01-12,Turbidity,UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,3,NTU,
2021-01-12,Turbidity,UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,4,NTU,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,13.2,mg/L,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,11.8,mg/L,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,13.2,mg/L,
2021-01-12,Dissolved oxygen (DO),UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,17.6,mg/L,
2021-01-12,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2021-01-13,Dissolved oxygen (DO),UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,12.6,mg/L,
2021-01-13,Dissolved oxygen (DO),UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,12.9,mg/L,
2021-01-13,Turbidity,UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,4,NTU,
2021-01-13,Turbidity,UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,3,NTU,
2021-01-13,Turbidity,UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,4,NTU,
2021-01-13,Turbidity,UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,5,NTU,
2021-01-13,Dissolved oxygen (DO),UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,13.2,mg/L,
2021-01-13,Dissolved oxygen (DO),UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,13.2,mg/L,
2021-01-19,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.03,mg/L,
2021-01-19,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.02,mg/L,
2021-01-19,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.07,mg/L,
2021-01-19,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,11.84,mg/L,
2021-01-19,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,11.18,mg/L,
2021-01-19,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,11.61,mg/L,
2021-01-19,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.05,mg/L,
2021-01-19,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,,,
2021-01-19,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,,,
2021-01-20,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.043,mg/L,
2021-01-29,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.05,mg/L,
2021-01-29,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.02,mg/L,
2021-02-02,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,,,
2021-02-02,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.02,mg/L,
2021-02-02,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.044,mg/L,
2021-02-02,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,12.08,mg/L,
2021-02-02,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.03,mg/L,
2021-02-02,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,11.52,mg/L,
2021-02-02,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,12.43,mg/L,
2021-02-02,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,,,
2021-02-02,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.06,mg/L,
2021-02-02,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.05,mg/L,
2021-02-02,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,12.39,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.03,mg/L,
2021-02-04,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,13.51,mg/L,
2021-02-04,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,14.29,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,,,
2021-02-04,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,,,
2021-02-04,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.03,mg/L,
2021-02-04,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,,,
2021-02-04,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,13.68,mg/L,
2021-02-04,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.07,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.02,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,,,
2021-02-04,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,13.94,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,,,
2021-02-04,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,13.51,mg/L,
2021-02-04,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.03,mg/L,
2021-02-22,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.02,mg/L,
2021-02-22,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.73,mg/L,
2021-02-22,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.036,mg/L,
2021-02-22,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,9.62,mg/L,
2021-02-22,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.114,mg/L,
2021-02-22,Dissolved oxygen (DO),MNPCA-SS00102,"MISSISSIPPI R, STORM SEWER PIPE NEAR OUTFALL AT 65TH AVE BETWEEN RIVERWOOD LN AND WILLOW LN IN BROOKLYN CENTER, MN.",45.072844,-93.285133,10.94,mg/L,
2021-02-23,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.55,mg/L,
2021-02-23,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.27,mg/L,
